BFV122,BHV1,BHV101,BHV108,BHV2,BHV208,BHV22,BHV3,BHV308,BHV311,BHV313,BHV314,BHV315,BHV40,BHV6,BLV459,BLV614,BLV615,BPORV,BPRZSP,BPSV10,BPSV5,BV101,BV102,BV201,BV202,BV301,BV302,CQHB,CQHR,DSECON,FAFWP1,FAFWP2,FAFWP3,KAFWP1,KAFWP2,KAFWP3,KBCDO23,KBHON,KCHRGP1,KCHRGP2,KCHRGP3,KCHV22,KCISOA,KCISOB,KCLV615,KCSAS,KCTMTSP,KEA37R,KELC1R,KFWP1,KFWP2,KFWP3,KLAMPO121,KLAMPO122,KLAMPO123,KLAMPO124,KLAMPO125,KLAMPO126,KLAMPO132,KLAMPO189,KLAMPO2,KLAMPO4,KLAMPO47,KLAMPO48,KLAMPO49,KLAMPO50,KMANRX,KMSISO,KOHV22,KOLV615,KPBHM,KRXTRIP,KSWO100,KSWO120,KSWO121,KSWO122,KSWO125,KSWO128,KSWO202,KSWO205,KSWO206,KSWO207,KSWO220,KSWO241,KSWO243,KSWO246,KSWO249,KSWO251,KSWO252,KSWO253,KSWO8,KSWO9,KZBANK1,KZBANK2,KZBANK3,KZBANK4,KZBANK5,KZBANK6,KZBANK7,KZBANK8,QPROREL,QPRZB,QPRZP,UAVLEG1,UAVLEG2,UAVLEG3,UAVLEGM,UCOLEG1,UCOLEG2,UCOLEG3,UHOLEG1,UHOLEG2,UHOLEG3,WACCA,WACCB,WAUXSP,WHV22,WPRZSV,WSPRAY,WSPRCS1,WSPRCS2,WSTM1,WSTM2,WSTM3,ZINST101,ZINST22,ZINST25,ZINST26,ZINST42,ZINST56,ZINST57,ZINST58,ZINST62,ZINST65,ZINST66,ZINST70,ZINST71,ZINST72,ZINST73,ZINST74,ZINST75,ZINST76,ZINST77,ZINST78,ZINST89,ZINST91,ZINST92,ZINST93,ZINST94,ZINST95,ZINST96,ZINST99,ZPRZ,ZREAC,ZSGIN1,ZSGIN2,ZSGIN3,ZSGW1,ZSGW2,ZSGW3,FSRMDPM,USUBMA,ZINST1,ZINST17,ZINST2,ZINST3,ZINST46,,
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.84,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.08,250.47,250.73,250.76,239.6,239.46,238.71,262.56,261.48,262.75,0,0,0,57.4,0,0,0,0,0,0,0,0.19,5.16,44.82,0.29,44.9,22,22,46.18,260.11,46.18,0,39.53,39.42,39.61,54.91,44.31,55.15,0,0,0,0,0,0,0,0,0,0,1.11,0,3.55,39,40,42,5.7,5.67,5.68,-0.35,-0.29,0,0.6,-9,0,259.9,12:11:37AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.84,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.92,250.38,250.56,250.62,239.41,239.38,238.47,262.44,261.38,262.64,0,0,0,57.4,0,0,0,0,0,0,0,0.19,5.16,44.81,0.29,44.9,22,22,46.02,260.14,46.02,0,39.56,39.51,39.65,54.92,44.26,55.17,0,0,0,0,0,0,0,0,0,0,1.11,0,3.55,39,40,42,5.7,5.68,5.69,-0.35,-0.14,0,0.6,-9.01,0,259.82,12:11:38AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.84,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.79,250.3,250.41,250.5,239.25,239.29,238.28,262.34,261.3,262.54,0,0,0,57.42,0,0,0,0,0,0,0,0.19,5.16,44.8,0.29,44.9,22,22,45.84,257.39,45.84,0,39.59,39.58,39.68,54.94,44.23,55.18,0,0,0,0,0,0,0,0,0,0,1.11,0,3.56,39,40,42,5.71,5.69,5.69,-0.36,-0.05,0,0.61,-9.02,0,259.75,12:11:39AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.84,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.67,250.19,250.27,250.38,239.09,239.21,238.08,262.26,261.17,262.47,0,0,0,57.44,0,0,0,0,0,0,0,0.19,5.16,44.79,0.29,44.9,22,22,45.75,257.27,45.75,0,39.62,39.66,39.7,54.95,44.2,55.19,0,0,0,0,0,0,0,0,0,0,1.11,0,3.55,39,40,42,5.71,5.71,5.7,-0.35,-0.07,0,0.61,-9.02,0,259.67,12:11:40AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.84,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.54,250.04,250.12,250.24,238.92,239.08,237.85,262.17,261,262.39,0,0,0,57.41,0,0,0,0,0,0,0,0.19,5.16,44.78,0.29,44.9,22,22,46.36,260.05,46.36,0,39.65,39.75,39.74,54.96,44.15,55.21,0,0,0,0,0,0,0,0,0,0,1.11,0,3.53,39,40,42,5.72,5.72,5.7,-0.36,-0.53,0,0.61,-9.03,0,259.57,12:11:41AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.84,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.43,249.96,249.99,250.12,238.78,238.97,237.69,262.07,260.95,262.29,0,0,0,57.39,0,0,0,0,0,0,0,0.19,5.16,44.77,0.29,44.9,22,22,46.2,260.07,46.2,0,39.68,39.82,39.77,54.97,44.12,55.22,0,0,0,0,0,0,0,0,0,0,1.11,0,3.53,39,40,42,5.72,5.73,5.71,-0.36,-0.29,0,0.61,-9.04,0,259.5,12:11:42AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.84,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.31,249.88,249.85,250.01,238.65,238.85,237.52,261.96,260.92,262.18,0,0,0,57.41,0,0,0,0,0,0,0,0.19,5.16,44.77,0.29,44.9,22,22,45.8,260.09,45.8,0,39.7,39.89,39.8,54.99,44.08,55.23,0,0,0,0,0,0,0,0,0,0,1.11,0,3.55,39,40,42,5.72,5.74,5.71,-0.36,0,0,0.61,-9.04,0,259.45,12:11:43AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.84,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.17,249.78,249.69,249.88,238.49,238.7,237.31,261.85,260.85,262.07,0,0,0,57.46,0,0,0,0,0,0,0,0.19,5.16,44.76,0.29,44.9,22,22,45.5,260.12,45.5,0,39.74,39.98,39.83,55,44.04,55.25,0,0,0,0,0,0,0,0,0,0,1.11,0,3.56,39,40,42,5.73,5.75,5.72,-0.36,0.06,0,0.61,-9.05,0,259.38,12:11:44AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.84,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.06,249.68,249.56,249.77,238.34,238.59,237.12,261.78,260.76,262,0,0,0,57.49,0,0,0,0,0,0,0,0.19,5.16,44.75,0.29,44.9,22,22,45.56,260.37,45.56,0,39.76,40.05,39.86,55.01,44.01,55.26,0,0,0,0,0,0,0,0,0,0,1.11,0,3.55,39,40,42,5.73,5.76,5.72,-0.35,-0.14,0,0.61,-9.06,0,259.3,12:11:46AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.84,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.93,249.54,249.42,249.63,238.18,238.46,236.92,261.69,260.63,261.92,0,0,0,57.48,0,0,0,0,0,0,0,0.19,5.16,44.74,0.29,44.9,22,22,45.83,260.58,45.83,0,39.8,40.14,39.89,55.03,43.97,55.27,0,0,0,0,0,0,0,0,0,0,1.11,0,3.53,39,40,42,5.74,5.77,5.72,-0.35,-0.39,0,0.61,-9.06,0,259.21,12:11:47AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.84,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.83,249.45,249.3,249.53,238.05,238.35,236.76,261.61,260.55,261.84,0,0,0,57.47,0,0,0,0,0,0,0,0.19,5.16,44.73,0.29,44.9,22,22,45.88,260.59,45.88,0,39.83,40.21,39.92,55.04,43.94,55.29,0,0,0,0,0,0,0,0,0,0,1.11,0,3.52,39,40,42,5.74,5.78,5.73,-0.35,-0.39,0,0.61,-9.07,0,259.15,12:11:48AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.84,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.73,249.38,249.18,249.43,237.94,238.25,236.62,261.51,260.51,261.75,0,0,0,57.47,0,0,0,0,0,0,0,0.19,5.16,44.72,0.29,44.9,22,22,45.75,260.61,45.75,0,39.85,40.28,39.95,55.05,43.9,55.3,0,0,0,0,0,0,0,0,0,0,1.11,0,3.52,39,40,42,5.75,5.79,5.73,-0.36,-0.27,0,0.61,-9.07,0,259.1,12:11:49AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.84,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.62,249.29,249.05,249.32,237.82,238.12,236.46,261.41,260.45,261.65,0,0,0,57.49,0,0,0,0,0,0,0,0.19,5.16,44.71,0.29,44.9,22,22,45.54,260.63,45.54,0,39.89,40.36,39.99,55.07,43.86,55.31,0,0,0,0,0,0,0,0,0,0,1.11,0,3.52,39,40,42,5.75,5.81,5.74,-0.36,-0.17,0,0.61,-9.08,0,259.04,12:11:50AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.84,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.53,249.2,248.95,249.23,237.73,238.01,236.34,261.33,260.38,261.57,0,0,0,57.51,0,0,0,0,0,0,0,0.19,5.16,44.7,0.29,44.9,22,22,45.47,256.9,45.47,0,39.91,40.43,40.01,55.08,43.83,55.32,0,0,0,0,0,0,0,0,0,0,1.11,0,3.52,39,40,42,5.75,5.82,5.74,-0.35,-0.21,0,0.62,-9.09,0,258.98,12:11:51AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.84,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.45,249.1,248.86,249.14,237.65,237.9,236.23,261.25,260.3,261.49,0,0,0,57.52,0,0,0,0,0,0,0,0.19,5.16,44.7,0.29,44.9,22,22,45.52,256.97,45.52,0,39.94,40.5,40.04,55.09,43.79,55.34,0,0,0,0,0,0,0,0,0,0,1.11,0,3.52,39,40,42,5.76,5.83,5.74,-0.35,-0.32,0,0.62,-9.09,0,258.91,12:11:52AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.84,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.36,248.99,248.76,249.04,237.57,237.77,236.12,261.16,260.21,261.41,0,0,0,57.51,0,0,0,0,0,0,0,0.19,5.17,44.69,0.29,44.9,22,22,45.65,258.49,45.65,0,39.98,40.58,40.08,55.1,43.75,55.35,0,0,0,0,0,0,0,0,0,0,1.11,0,3.5,39,40,42,5.76,5.84,5.75,-0.35,-0.43,0,0.62,-9.1,0,258.84,12:11:53AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.84,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.3,248.89,248.68,248.96,237.52,237.65,236.04,261.08,260.13,261.32,0,0,0,57.51,0,0,0,0,0,0,0,0.19,5.17,44.68,0.29,44.9,22,22,45.64,258.57,45.64,0,40,40.64,40.1,55.12,43.72,55.36,0,0,0,0,0,0,0,0,0,0,1.11,0,3.5,39,40,42,5.77,5.85,5.75,-0.35,-0.41,0,0.62,-9.11,0,258.78,12:11:54AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.84,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.22,248.78,248.6,248.86,237.47,237.51,235.97,260.97,260.05,261.22,0,0,0,57.51,0,0,0,0,0,0,0,0.19,5.17,44.67,0.29,44.9,22,22,45.5,256.93,45.5,0,40.04,40.72,40.14,55.13,43.68,55.38,0,0,0,0,0,0,0,0,0,0,1.11,0,3.5,39,40,42,5.77,5.86,5.76,-0.35,-0.31,0,0.62,-9.11,0,258.73,12:11:55AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.84,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.17,248.66,248.54,248.79,237.44,237.38,235.93,260.9,259.95,261.16,0,0,0,57.52,0,0,0,0,0,0,0,0.19,5.17,44.66,0.29,44.9,22,22,45.53,256.98,45.53,0,40.07,40.78,40.17,55.14,43.65,55.39,0,0,0,0,0,0,0,0,0,0,1.11,0,3.5,39,40,42,5.78,5.87,5.76,-0.35,-0.42,0,0.62,-9.12,0,258.68,12:11:56AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.84,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.13,248.55,248.5,248.73,237.43,237.25,235.9,260.84,259.85,261.09,0,0,0,57.5,0,0,0,0,0,0,0,0.19,5.17,44.65,0.29,44.9,22,22,45.9,259.13,45.9,0,40.1,40.85,40.2,55.15,43.61,55.4,0,0,0,0,0,0,0,0,0,0,1.11,0,3.48,39,40,42,5.78,5.88,5.77,-0.35,-0.65,0,0.62,-9.12,0,258.62,12:11:57AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.84,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.08,248.45,248.43,248.65,237.43,237.09,235.89,260.73,259.81,260.98,0,0,0,57.48,0,0,0,0,0,0,0,0.19,5.17,44.64,0.29,44.9,22,22,45.68,259.15,45.68,0,40.13,40.92,40.23,55.17,43.57,55.42,0,0,0,0,0,0,0,0,0,0,1.11,0,3.49,39,40,42,5.79,5.89,5.77,-0.36,-0.38,0,0.62,-9.13,0,258.57,12:11:58AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.84,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.03,248.38,248.38,248.6,237.43,236.97,235.88,260.64,259.79,260.89,0,0,0,57.51,0,0,0,0,0,0,0,0.19,5.17,44.64,0.29,44.9,22,22,45.32,259.18,45.32,0,40.16,40.98,40.26,55.18,43.54,55.43,0,0,0,0,0,0,0,0,0,0,1.11,0,3.51,39,40,42,5.79,5.89,5.78,-0.35,-0.16,0,0.62,-9.14,0,258.53,12:11:59AM,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.84,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.99,248.3,248.33,248.54,237.42,236.87,235.86,260.56,259.73,260.81,0,0,0,57.54,0,0,0,0,0,0,0,0.19,5.17,44.63,0.29,44.9,22,22,45.12,256.43,45.12,0,40.19,41.04,40.29,55.19,43.51,55.44,0,0,0,0,0,0,0,0,0,0,1.11,0,3.52,39,40,42,5.8,5.9,5.78,-0.34,-0.14,0,0.62,-9.14,0,258.49,0:12:01,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.84,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.94,248.2,248.28,248.47,237.4,236.77,235.83,260.48,259.64,260.73,0,0,0,57.57,0,0,0,0,0,0,0,0.19,5.17,44.62,0.29,44.9,22,22,45.2,256.54,45.2,0,40.23,41.11,40.33,55.21,43.47,55.46,0,0,0,0,0,0,0,0,0,0,1.11,0,3.51,39,40,42,5.8,5.91,5.79,-0.33,-0.36,0,0.62,-9.15,0,258.42,0:12:02,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.84,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.9,248.13,248.24,248.42,237.39,236.7,235.81,260.41,259.56,260.67,0,0,0,57.57,0,0,0,0,0,0,0,0.19,5.17,44.61,0.29,44.9,22,22,45.4,258.25,45.4,0,40.26,41.18,40.36,55.22,43.44,55.47,0,0,0,0,0,0,0,0,0,0,1.11,0,3.5,39,40,42,5.81,5.92,5.79,-0.33,-0.53,0,0.63,-9.15,0,258.36,0:12:03,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.84,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.86,248.07,248.19,248.38,237.39,236.65,235.79,260.34,259.49,260.59,0,0,0,57.56,0,0,0,0,0,0,0,0.19,5.17,44.61,0.29,44.9,22,22,45.46,258.46,45.46,0,40.29,41.24,40.39,55.23,43.41,55.48,0,0,0,0,0,0,0,0,0,0,1.11,0,3.49,39,40,42,5.81,5.93,5.8,-0.33,-0.53,0,0.63,-9.16,0,258.31,0:12:04,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.84,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.82,248.02,248.14,248.33,237.39,236.6,235.79,260.24,259.44,260.5,0,0,0,57.56,0,0,0,0,0,0,0,0.19,5.17,44.6,0.29,44.9,22,22,45.29,258.5,45.29,0,40.33,41.31,40.43,55.25,43.37,55.5,0,0,0,0,0,0,0,0,0,0,1.11,0,3.5,39,40,42,5.82,5.94,5.8,-0.33,-0.39,0,0.63,-9.17,0,258.26,0:12:05,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.84,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.78,247.97,248.1,248.28,237.4,236.58,235.78,260.16,259.37,260.42,0,0,0,57.57,0,0,0,0,0,0,0,0.19,5.17,44.59,0.29,44.9,22,22,45.12,256.44,45.12,0,40.36,41.36,40.46,55.26,43.34,55.51,0,0,0,0,0,0,0,0,0,0,1.11,0,3.51,39,40,42,5.82,5.95,5.81,-0.33,-0.31,0,0.63,-9.17,0,258.22,0:12:06,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.84,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.75,247.9,248.07,248.24,237.4,236.56,235.78,260.1,259.24,260.36,0,0,0,57.58,0,0,0,0,0,0,0,0.19,5.17,44.58,0.29,44.9,22,22,45.46,258.2,45.46,0,40.4,41.44,40.5,55.27,43.3,55.52,0,0,0,0,0,0,0,0,0,0,1.11,0,3.49,39,40,42,5.83,5.96,5.81,-0.33,-0.67,0,0.63,-9.18,0,258.16,0:12:07,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.84,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.72,247.86,248.04,248.21,237.41,236.54,235.79,260.03,259.18,260.29,0,0,0,57.55,0,0,0,0,0,0,0,0.19,5.17,44.57,0.29,44.9,22,22,45.64,258.53,45.64,0,40.44,41.5,40.54,55.29,43.27,55.53,0,0,0,0,0,0,0,0,0,0,1.11,0,3.49,39,40,42,5.83,5.97,5.82,-0.33,-0.67,0,0.63,-9.18,0,258.11,0:12:08,#
