BFV122,BHV1,BHV101,BHV108,BHV2,BHV208,BHV22,BHV3,BHV308,BHV311,BHV313,BHV314,BHV315,BHV40,BHV6,BLV459,BLV614,BLV615,BPORV,BPRZSP,BPSV10,BPSV5,BV101,BV102,BV201,BV202,BV301,BV302,CQHB,CQHR,DSECON,FAFWP1,FAFWP2,FAFWP3,KAFWP1,KAFWP2,KAFWP3,KBCDO23,KBHON,KCHRGP1,KCHRGP2,KCHRGP3,KCHV22,KCISOA,KCISOB,KCLV615,KCSAS,KCTMTSP,KEA37R,KELC1R,KFWP1,KFWP2,KFWP3,KLAMPO121,KLAMPO122,KLAMPO123,KLAMPO124,KLAMPO125,KLAMPO126,KLAMPO132,KLAMPO189,KLAMPO2,KLAMPO4,KLAMPO47,KLAMPO48,KLAMPO49,KLAMPO50,KMANRX,KMSISO,KOHV22,KOLV615,KPBHM,KRXTRIP,KSWO100,KSWO120,KSWO121,KSWO122,KSWO125,KSWO128,KSWO202,KSWO205,KSWO206,KSWO207,KSWO220,KSWO241,KSWO243,KSWO246,KSWO249,KSWO251,KSWO252,KSWO253,KSWO8,KSWO9,KZBANK1,KZBANK2,KZBANK3,KZBANK4,KZBANK5,KZBANK6,KZBANK7,KZBANK8,QPROREL,QPRZB,QPRZP,UAVLEG1,UAVLEG2,UAVLEG3,UAVLEGM,UCOLEG1,UCOLEG2,UCOLEG3,UHOLEG1,UHOLEG2,UHOLEG3,WACCA,WACCB,WAUXSP,WHV22,WPRZSV,WSPRAY,WSPRCS1,WSPRCS2,WSTM1,WSTM2,WSTM3,ZINST101,ZINST22,ZINST25,ZINST26,ZINST42,ZINST56,ZINST57,ZINST58,ZINST62,ZINST65,ZINST66,ZINST70,ZINST71,ZINST72,ZINST73,ZINST74,ZINST75,ZINST76,ZINST77,ZINST78,ZINST89,ZINST91,ZINST92,ZINST93,ZINST94,ZINST95,ZINST96,ZINST99,ZPRZ,ZREAC,ZSGIN1,ZSGIN2,ZSGIN3,ZSGW1,ZSGW2,ZSGW3,FSRMDPM,USUBMA,ZINST1,ZINST17,ZINST2,ZINST3,ZINST46,,
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.64,262.59,262.63,262.62,262.2,262.08,262.18,263.07,263.09,263.07,0,0,0,52.46,0,0,0,0,0,0,0,0.19,4.86,39.17,0.26,44.9,22,22,67.99,266.54,67.99,0,34.69,34.05,34.16,52.91,49.75,53.07,0,0,0,0,0,0,0,0,0,0,1.11,0,5.14,39,40,42,4.91,4.89,4.99,0,19.57,0,0.31,-8.35,0,263.05,0:09:01,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.62,262.56,262.61,262.6,262.19,262.04,262.16,263.05,263.08,263.05,0,0,0,52.46,0,0,0,0,0,0,0,0.19,4.86,39.17,0.26,44.9,22,22,67.91,266.68,67.91,0,34.71,33.92,34.19,52.92,49.73,53.08,0,0,0,0,0,0,0,0,0,0,1.11,0,5.14,39,40,42,4.92,4.87,4.99,4.99,19.66,0,0.31,-8.35,0,263.03,0:09:02,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.6,262.52,262.58,262.57,262.17,261.98,262.14,263.03,263.05,263.03,0,0,0,52.48,0,0,0,0,0,0,0,0.19,4.86,39.16,0.26,44.9,22,22,67.79,266.97,67.79,0,34.74,33.76,34.23,52.93,49.7,53.09,0,0,0,0,0,0,0,0,0,0,1.11,0,5.14,39,40,42,4.92,4.85,5,3.83,19.84,0,0.31,-8.36,0,263,0:09:03,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.58,262.47,262.56,262.54,262.16,261.93,262.12,263,263.02,263,0,0,0,52.49,0,0,0,0,0,0,0,0.19,4.86,39.16,0.26,44.9,22,22,67.81,266.83,67.81,0,34.77,33.65,34.26,52.94,49.68,53.1,0,0,0,0,0,0,0,0,0,0,1.11,0,5.13,39,40,42,4.93,4.84,5,3.06,19.72,0,0.31,-8.36,0,262.98,0:09:04,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.56,262.43,262.54,262.51,262.14,261.86,262.1,262.98,262.99,262.98,0,0,0,52.5,0,0,0,0,0,0,0,0.19,4.87,39.15,0.26,44.9,22,22,67.79,267.02,67.79,0,34.81,33.54,34.3,52.96,49.65,53.12,0,0,0,0,0,0,0,0,0,0,1.11,0,5.13,39,40,42,4.93,4.82,5.01,2.33,19.66,0,0.31,-8.37,0,262.95,0:09:05,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.54,262.41,262.52,262.49,262.13,261.81,262.08,262.95,263,262.95,0,0,0,52.5,0,0,0,0,0,0,0,0.19,4.87,39.15,0.26,44.9,22,22,67.72,282.19,67.72,0,34.84,33.47,34.33,52.97,49.62,53.13,0,0,0,0,0,0,0,0,0,0,1.11,0,5.12,39,40,42,4.94,4.81,5.01,1.83,19.73,0,0.31,-8.38,0,262.93,0:09:06,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.52,262.37,262.5,262.46,262.11,261.76,262.07,262.93,262.97,262.93,0,0,0,52.51,0,0,0,0,0,0,0,0.19,4.87,39.14,0.26,44.9,22,22,67.7,282.16,67.7,0,34.87,33.42,34.36,52.98,49.6,53.14,0,0,0,0,0,0,0,0,0,0,1.11,0,5.12,39,40,42,4.94,4.81,5.02,1.44,19.72,0,0.31,-8.38,0,262.9,0:09:07,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.5,262.32,262.47,262.43,262.1,261.7,262.04,262.9,262.94,262.9,0,0,0,52.52,0,0,0,0,0,0,0,0.19,4.87,39.13,0.26,44.9,22,22,67.68,282.14,67.68,0,34.91,33.39,34.4,52.99,49.57,53.15,0,0,0,0,0,0,0,0,0,0,1.11,0,5.12,39,40,42,4.95,4.8,5.02,1.05,19.67,0,0.31,-8.39,0,262.87,0:09:08,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.48,262.3,262.45,262.41,262.08,261.66,262.03,262.87,262.93,262.87,0,0,0,52.53,0,0,0,0,0,0,0,0.19,4.87,39.13,0.26,44.9,22,22,67.64,282.1,67.64,0,34.94,33.38,34.43,53.01,49.55,53.16,0,0,0,0,0,0,0,0,0,0,1.11,0,5.12,39,40,42,4.95,4.8,5.03,0.8,19.68,0,0.31,-8.39,0,262.84,0:09:10,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.45,262.26,262.42,262.38,262.06,261.61,262.01,262.84,262.9,262.84,0,0,0,52.52,0,0,0,0,0,0,0,0.19,4.87,39.12,0.26,44.9,22,22,67.79,277.85,67.79,0,34.98,33.37,34.46,53.02,49.52,53.18,0,0,0,0,0,0,0,0,0,0,1.11,0,5.1,39,40,42,4.96,4.8,5.03,0.56,19.28,0,0.31,-8.4,0,262.81,0:09:11,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.43,262.27,262.4,262.37,262.05,261.58,261.99,262.81,262.96,262.81,0,0,0,52.53,0,0,0,0,0,0,0,0.19,4.87,39.12,0.26,44.9,22,22,67.54,282.01,67.54,0,35.02,33.38,34.49,53.03,49.5,53.19,0,0,0,0,0,0,0,0,0,0,1.11,0,5.11,39,40,42,4.96,4.8,5.04,0.39,19.75,0,0.31,-8.41,0,262.78,0:09:12,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.41,262.21,262.38,262.33,262.03,261.55,261.98,262.79,262.87,262.79,0,0,0,52.54,0,0,0,0,0,0,0,0.19,4.87,39.11,0.26,44.9,22,22,67.72,273.28,67.72,0,35.06,33.41,34.52,53.04,49.48,53.2,0,0,0,0,0,0,0,0,0,0,1.11,0,5.1,39,40,42,4.96,4.81,5.04,0.26,19.32,0,0.31,-8.41,0,262.76,0:09:13,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.38,262.18,262.36,262.3,262.01,261.52,261.96,262.75,262.83,262.75,0,0,0,52.53,0,0,0,0,0,0,0,0.19,4.87,39.1,0.26,44.9,22,22,67.66,270.03,67.66,0,35.1,33.46,34.55,53.06,49.45,53.21,0,0,0,0,0,0,0,0,0,0,1.11,0,5.1,39,40,42,4.97,4.81,5.05,0.14,19.34,0,0.31,-8.42,0,262.72,0:09:14,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.36,262.16,262.33,262.28,261.99,261.5,261.94,262.72,262.81,262.72,0,0,0,52.55,0,0,0,0,0,0,0,0.19,4.87,39.1,0.26,44.9,22,22,67.32,270.22,67.32,0,35.13,33.51,34.57,53.07,49.43,53.22,0,0,0,0,0,0,0,0,0,0,1.11,0,5.11,39,40,42,4.97,4.82,5.05,0.05,20,0,0.31,-8.42,0,262.69,0:09:15,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.33,262.1,262.31,262.25,261.96,261.48,261.92,262.7,262.73,262.7,0,0,0,52.58,0,0,0,0,0,0,0,0.19,4.87,39.09,0.26,44.9,22,22,67.42,266.92,67.42,0,35.18,33.58,34.6,53.08,49.41,53.24,0,0,0,0,0,0,0,0,0,0,1.11,0,5.1,39,40,42,4.98,4.83,5.06,-0.03,19.71,0,0.31,-8.43,0,262.67,0:09:16,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.31,262.08,262.29,262.22,261.94,261.46,261.9,262.67,262.7,262.67,0,0,0,52.58,0,0,0,0,0,0,0,0.19,4.87,39.09,0.26,44.9,22,22,67.5,266.03,67.5,0,35.21,33.65,34.62,53.09,49.39,53.25,0,0,0,0,0,0,0,0,0,0,1.11,0,5.09,39,40,42,4.98,4.84,5.06,-0.08,19.46,0,0.32,-8.43,0,262.65,0:09:17,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.28,262.06,262.27,262.21,261.92,261.45,261.88,262.65,262.68,262.65,0,0,0,52.58,0,0,0,0,0,0,0,0.19,4.87,39.08,0.26,44.9,22,22,67.37,266.21,67.37,0,35.24,33.73,34.65,53.11,49.37,53.26,0,0,0,0,0,0,0,0,0,0,1.11,0,5.09,39,40,42,4.98,4.85,5.07,-0.13,19.66,0,0.32,-8.44,0,262.62,0:09:18,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.26,262.04,262.24,262.18,261.89,261.43,261.86,262.62,262.64,262.62,0,0,0,52.6,0,0,0,0,0,0,0,0.19,4.88,39.07,0.26,44.9,22,22,67.3,266.52,67.3,0,35.28,33.83,34.67,53.12,49.35,53.27,0,0,0,0,0,0,0,0,0,0,1.11,0,5.09,39,40,42,4.99,4.87,5.07,-0.17,19.73,0,0.32,-8.45,0,262.6,0:09:19,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.24,262.02,262.22,262.16,261.87,261.42,261.84,262.6,262.61,262.6,0,0,0,52.61,0,0,0,0,0,0,0,0.19,4.88,39.07,0.26,44.9,22,22,67.33,266.19,67.33,0,35.31,33.91,34.69,53.13,49.33,53.28,0,0,0,0,0,0,0,0,0,0,1.11,0,5.08,39,40,42,4.99,4.88,5.08,-0.2,19.59,0,0.32,-8.45,0,262.58,0:09:20,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.21,262,262.2,262.14,261.84,261.41,261.82,262.58,262.6,262.58,0,0,0,52.61,0,0,0,0,0,0,0,0.19,4.88,39.06,0.26,44.9,22,22,67.29,266.5,67.29,0,35.35,34.01,34.71,53.14,49.3,53.3,0,0,0,0,0,0,0,0,0,0,1.11,0,5.08,39,40,42,4.99,4.89,5.08,-0.23,19.59,0,0.32,-8.46,0,262.56,0:09:21,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.19,262,262.18,262.12,261.81,261.4,261.81,262.56,262.6,262.56,0,0,0,52.62,0,0,0,0,0,0,0,0.19,4.88,39.06,0.26,44.9,22,22,67.23,281.7,67.23,0,35.38,34.1,34.72,53.15,49.29,53.31,0,0,0,0,0,0,0,0,0,0,1.11,0,5.08,39,40,42,4.99,4.91,5.09,-0.25,19.65,0,0.32,-8.46,0,262.54,0:09:22,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.16,261.98,262.16,262.1,261.78,261.39,261.79,262.54,262.57,262.54,0,0,0,52.63,0,0,0,0,0,0,0,0.19,4.88,39.05,0.26,44.9,22,22,67.22,281.69,67.22,0,35.4,34.19,34.74,53.17,49.27,53.32,0,0,0,0,0,0,0,0,0,0,1.11,0,5.07,39,40,42,5,4.92,5.09,-0.26,19.61,0,0.32,-8.47,0,262.52,0:09:24,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.11,261.98,262.14,262.08,261.71,261.39,261.77,262.52,262.56,262.52,0,0,0,52.63,0,0,0,0,0,0,0,0.19,4.88,39.05,0.26,44.9,22,22,67.21,281.68,67.21,0,35.43,34.3,34.75,53.18,49.25,53.33,0,0,0,0,0,0,0,0,0,0,1.11,0,5.07,39,40,42,5,4.93,5.1,-0.28,19.55,0,0.32,-8.48,0,262.5,0:09:25,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.07,261.98,262.13,262.06,261.63,261.38,261.75,262.51,262.57,262.51,0,0,0,52.64,0,0,0,0,0,0,0,0.19,4.88,39.04,0.26,44.9,22,22,67.17,281.64,67.17,0,35.45,34.4,34.76,53.19,49.23,53.34,0,0,0,0,0,0,0,0,0,0,1.11,0,5.07,39,40,42,5,4.95,5.1,-0.28,19.56,0,0.32,-8.48,0,262.49,0:09:26,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.01,261.94,262.11,262.02,261.51,261.34,261.73,262.5,262.54,262.49,0,0,0,52.64,0,0,0,0,0,0,0,0.19,4.88,39.03,0.26,44.9,22,22,67.35,277.07,67.35,0,35.48,34.52,34.78,53.2,49.22,53.35,0,0,0,0,0,0,0,0,0,0,1.11,0,5.06,39,40,42,5,4.97,5.1,-0.29,19.09,0,0.32,-8.49,0,262.48,0:09:27,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.95,261.96,262.1,262,261.42,261.29,261.71,262.49,262.63,262.49,0,0,0,52.64,0,0,0,0,0,0,0,0.19,4.88,39.02,0.26,44.9,22,22,67.14,281.61,67.14,0,35.5,34.62,34.79,53.21,49.21,53.37,0,0,0,0,0,0,0,0,0,0,1.11,0,5.07,39,40,42,5,4.98,5.11,-0.29,19.45,0,0.32,-8.49,0,262.47,0:09:28,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.9,261.92,262.08,261.96,261.31,261.23,261.68,262.48,262.61,262.48,0,0,0,52.66,0,0,0,0,0,0,0,0.19,4.88,39.02,0.26,44.9,22,22,66.98,281.45,66.98,0,35.52,34.73,34.8,53.22,49.2,53.38,0,0,0,0,0,0,0,0,0,0,1.11,0,5.07,39,40,42,5,5,5.11,-0.28,19.7,0,0.32,-8.5,0,262.47,0:09:29,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.84,261.85,262.05,261.91,261.19,261.14,261.61,262.49,262.57,262.48,0,0,0,52.64,0,0,0,0,0,0,0,0.19,4.88,39.01,0.26,44.9,22,22,67.35,269.64,67.35,0,35.53,34.86,34.81,53.24,49.19,53.39,0,0,0,0,0,0,0,0,0,0,1.11,0,5.07,39,40,42,5.01,5.02,5.11,-0.28,18.79,0,0.32,-8.5,0,262.48,0:09:30,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.78,261.83,262.01,261.88,261.08,261.06,261.54,262.49,262.6,262.48,0,0,0,52.65,0,0,0,0,0,0,0,0.19,4.88,39,0.26,44.9,22,22,66.96,269.77,66.96,0,35.55,34.97,34.81,53.25,49.18,53.4,0,0,0,0,0,0,0,0,0,0,1.11,0,5.09,39,40,42,5.01,5.03,5.11,-0.27,19.51,0,0.32,-8.51,0,262.48,0:09:31,#
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.88,1,0,0,0,0,0,0,0,0,0,0,1000000,400000,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.72,261.77,261.97,261.82,260.96,260.97,261.44,262.49,262.57,262.49,0,0,0,52.69,0,0,0,0,0,0,0,0.19,4.88,39,0.26,44.9,22,22,66.87,268.45,66.87,0,35.56,35.1,34.82,53.26,49.17,53.41,0,0,0,0,0,0,0,0,0,0,1.11,0,5.09,39,40,42,5.01,5.05,5.11,-0.26,19.57,0,0.32,-8.51,0,262.49,0:09:32,#
